Id,Province/State,Country/Region,Lat,Long,Date,ConfirmedCases
11454,,Slovenia,46.1512,14.9955,2020-02-29,0
11455,,India,21.0,78.0,2020-03-12,73
11456,,Central African Republic,6.6111,20.9394,2020-02-18,0
11457,,San Marino,43.9424,12.4578,2020-02-13,0
11458,North Dakota,US,47.5289,-99.784,2020-03-13,0
11459,North Dakota,US,47.5289,-99.784,2020-02-03,0
11460,Guangdong,China,23.3417,113.4244,2020-03-05,1351
11461,,"Gambia, The",13.4432,-15.3101,2020-02-24,0
11462,Wyoming,US,42.756,-107.3025,2020-03-21,23
11463,Michigan,US,43.3266,-84.5361,2020-01-27,0
11464,,Ireland,53.1424,-7.6921,2020-02-18,0
11465,Colorado,US,39.0598,-105.3111,2020-03-03,0
11466,,Vietnam,16.0,108.0,2020-03-12,39
11467,,Oman,21.0,57.0,2020-01-25,0
11468,,Kenya,-0.0236,37.9062,2020-02-15,0
11469,Hawaii,US,21.0943,-157.4983,2020-03-07,0
11470,New York,US,42.1657,-74.9481,2020-02-12,0
11471,Victoria,Australia,-37.8136,144.9631,2020-02-16,4
11472,,Ukraine,48.3794,31.1656,2020-03-18,14
11473,Idaho,US,44.2405,-114.4788,2020-03-17,8
11474,US,US,37.0902,-95.7129,2020-02-13,0
11475,,South Africa,-30.5595,22.9375,2020-02-09,0
11476,,Lithuania,55.1694,23.8813,2020-02-06,0
11477,,Estonia,58.5953,25.0136,2020-03-04,2
11478,,Afghanistan,33.0,65.0,2020-02-10,0
11479,Liaoning,China,41.2956,122.6085,2020-03-14,125
11480,,Kuwait,29.5,47.75,2020-02-01,0
11481,North Carolina,US,35.6301,-79.8064,2020-03-21,253
11482,Oregon,US,44.572,-122.0709,2020-03-22,0
11483,Wyoming,US,42.756,-107.3025,2020-03-16,3
11484,Heilongjiang,China,47.862,127.7615,2020-02-17,0
11485,West Virginia,US,38.4912,-80.9545,2020-02-26,0
11486,,Belgium,50.8333,4.0,2020-02-14,1
11487,Virginia,US,37.7693,-78.17,2020-03-01,0
11488,,Malta,35.9375,14.3754,2020-02-17,0
11489,,Seychelles,-4.6796,55.492,2020-03-01,0
11490,Hubei,China,30.9756,112.2707,2020-02-15,56249
11491,Yunnan,China,24.974,101.487,2020-03-15,0
11492,Montana,US,46.9219,-110.4544,2020-03-09,0
11493,South Australia,Australia,-34.9285,138.6007,2020-01-27,0
11494,Manitoba,Canada,53.7609,-98.8139,2020-03-02,0
11495,Montana,US,46.9219,-110.4544,2020-03-08,0
11496,Jiangxi,China,27.614,115.7221,2020-03-01,935
11497,,Pakistan,30.3753,69.3451,2020-01-24,0
11498,Tennessee,US,35.7478,-86.6923,2020-01-28,0
11499,District of Columbia,US,38.8974,-77.0268,2020-02-24,0
11500,South Australia,Australia,-34.9285,138.6007,2020-02-12,2
11501,,Republic of the Congo,-1.44,15.556,2020-02-01,0
11502,,Mexico,23.6345,-102.5528,2020-02-29,4
11503,,Sudan,12.8628,30.2176,2020-02-26,0
11504,West Virginia,US,38.4912,-80.9545,2020-01-24,0
11505,Kansas,US,38.5266,-96.7265,2020-03-07,0
11506,,Qatar,25.3548,51.1839,2020-02-03,0
11507,,Ecuador,-1.8312,-78.1834,2020-03-22,789
11508,,North Macedonia,41.6086,21.7453,2020-03-15,14
11509,,Hungary,47.1625,19.5033,2020-02-08,0
11510,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-09,0
11511,,Ireland,53.1424,-7.6921,2020-02-07,0
11512,Ohio,US,40.3888,-82.7649,2020-02-04,0
11513,Netherlands,Netherlands,52.1326,5.2913,2020-02-21,0
11514,,Singapore,1.2833,103.8333,2020-01-24,3
11515,Diamond Princess,US,35.4437,139.638,2020-02-05,0
11516,Louisiana,US,31.1695,-91.8678,2020-02-08,0
11517,,Guatemala,15.7835,-90.2308,2020-03-07,0
11518,Tianjin,China,39.3054,117.323,2020-02-02,48
11519,,Lebanon,33.8547,35.8623,2020-01-25,0
11520,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-16,25
11521,Tibet,China,31.6927,88.0924,2020-03-18,1
11522,,Bosnia and Herzegovina,43.9159,17.6791,2020-01-31,0
11523,Ohio,US,40.3888,-82.7649,2020-02-22,0
11524,,Republic of the Congo,-1.44,15.556,2020-03-01,0
11525,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-15,24
11526,Beijing,China,40.1824,116.4142,2020-02-01,168
11527,Kansas,US,38.5266,-96.7265,2020-01-31,0
11528,Chongqing,China,30.0572,107.874,2020-03-14,576
11529,Utah,US,40.15,-111.8624,2020-03-15,28
11530,,Mongolia,46.8625,103.8467,2020-02-08,0
11531,,Uzbekistan,41.3775,64.5853,2020-01-24,0
11532,Mayotte,France,-12.8275,45.1662,2020-02-17,0
11533,,Namibia,-22.9576,18.4904,2020-02-28,0
11534,,Singapore,1.2833,103.8333,2020-02-19,84
11535,,Togo,8.6195,0.8248,2020-03-17,1
11536,,Ethiopia,9.145,40.4897,2020-03-11,0
11537,Ohio,US,40.3888,-82.7649,2020-02-13,0
11538,,Brazil,-14.235,-51.9253,2020-03-11,38
11539,From Diamond Princess,Australia,35.4437,139.638,2020-03-12,0
11540,Alabama,US,32.3182,-86.9023,2020-03-14,6
11541,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-22,126
11542,,North Macedonia,41.6086,21.7453,2020-02-06,0
11543,,Guinea,9.9456,-9.6966,2020-03-02,0
11544,From Diamond Princess,Australia,35.4437,139.638,2020-02-25,7
11545,,Greenland,71.7069,-42.6043,2020-02-08,0
11546,Saskatchewan,Canada,52.9399,-106.4509,2020-02-21,0
11547,South Dakota,US,44.2998,-99.4388,2020-03-06,0
11548,,Albania,41.1533,20.1683,2020-01-30,0
11549,,Malta,35.9375,14.3754,2020-02-04,0
11550,New York,US,42.1657,-74.9481,2020-02-26,0
11551,,Mexico,23.6345,-102.5528,2020-02-05,0
11552,Hubei,China,30.9756,112.2707,2020-03-21,67800
11553,Colorado,US,39.0598,-105.3111,2020-03-22,476
11554,,Nigeria,9.082,8.6753,2020-02-05,0
11555,Wisconsin,US,44.2685,-89.6165,2020-02-02,0
11556,,Kazakhstan,48.0196,66.9237,2020-02-17,0
11557,Saint Barthelemy,France,17.9,-62.8333,2020-02-13,0
11558,,Nepal,28.1667,84.25,2020-02-17,1
11559,Denmark,Denmark,56.2639,9.5018,2020-03-06,23
11560,Arizona,US,33.7298,-111.4312,2020-03-07,0
11561,,Paraguay,-23.4425,-58.4438,2020-03-03,0
11562,,Andorra,42.5063,1.5218,2020-02-03,0
11563,United States Virgin Islands,US,18.35,-64.933,2020-01-26,0
11564,,Jersey,49.19,-2.11,2020-01-30,0
11565,,Bulgaria,42.7339,25.4858,2020-02-10,0
11566,,Eswatini,-26.5225,31.4659,2020-03-20,1
11567,,Bolivia,-16.2902,-63.5887,2020-03-07,0
11568,South Carolina,US,33.8569,-80.945,2020-01-29,0
11569,Fujian,China,26.0789,117.9874,2020-02-11,267
11570,,Nigeria,9.082,8.6753,2020-03-01,1
11571,Alabama,US,32.3182,-86.9023,2020-03-18,46
11572,Curacao,Netherlands,12.1696,-68.99,2020-03-01,0
11573,,Latvia,56.8796,24.6032,2020-02-02,0
11574,,Honduras,15.2,-86.2419,2020-02-01,0
11575,Missouri,US,38.4561,-92.2884,2020-03-18,18
11576,,Peru,-9.19,-75.0152,2020-02-29,0
11577,,Indonesia,-0.7893,113.9213,2020-02-06,0
11578,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-23,0
11579,,Gabon,-0.8037,11.6094,2020-03-03,0
11580,,Panama,8.538,-80.7821,2020-02-13,0
11581,,Saint Lucia,13.9094,-60.9789,2020-02-10,0
11582,,Cote d'Ivoire,7.54,-5.5471,2020-03-04,0
11583,,Israel,31.0,35.0,2020-02-07,0
11584,Utah,US,40.15,-111.8624,2020-02-22,0
11585,,Hungary,47.1625,19.5033,2020-03-07,4
11586,Connecticut,US,41.5978,-72.7554,2020-02-19,0
11587,,Saint Lucia,13.9094,-60.9789,2020-01-26,0
11588,Northern Territory,Australia,-12.4634,130.8456,2020-01-22,0
11589,,Cote d'Ivoire,7.54,-5.5471,2020-02-06,0
11590,California,US,36.1162,-119.6816,2020-03-03,0
11591,,Barbados,13.1939,-59.5432,2020-03-08,0
11592,Nova Scotia,Canada,44.682,-63.7443,2020-02-12,0
11593,Guam,US,13.4443,144.7937,2020-03-14,0
11594,,Spain,40.0,-4.0,2020-02-28,32
11595,,Finland,64.0,26.0,2020-02-29,3
11596,Ohio,US,40.3888,-82.7649,2020-02-16,0
11597,,Somalia,5.1521,46.1996,2020-02-07,0
11598,,Spain,40.0,-4.0,2020-03-22,28768
11599,,Armenia,40.0691,45.0382,2020-02-12,0
11600,Mayotte,France,-12.8275,45.1662,2020-01-29,0
11601,Wyoming,US,42.756,-107.3025,2020-02-24,0
11602,,Antigua and Barbuda,17.0608,-61.7964,2020-03-16,1
11603,,Antigua and Barbuda,17.0608,-61.7964,2020-03-04,0
11604,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-22,0
11605,Georgia,US,33.0406,-83.6431,2020-03-22,600
11606,US,US,37.0902,-95.7129,2020-02-21,0
11607,Kansas,US,38.5266,-96.7265,2020-03-11,1
11608,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-24,0
11609,,Algeria,28.0339,1.6596,2020-03-15,48
11610,,Kenya,-0.0236,37.9062,2020-03-20,7
11611,Tianjin,China,39.3054,117.323,2020-02-13,119
11612,,Saint Lucia,13.9094,-60.9789,2020-03-03,0
11613,,United Arab Emirates,24.0,54.0,2020-03-08,45
11614,,Mayotte,-12.8275,45.1662,2020-02-22,0
11615,Nevada,US,38.3135,-117.0554,2020-02-18,0
11616,,Cuba,22.0,-80.0,2020-02-22,0
11617,,Afghanistan,33.0,65.0,2020-02-19,0
11618,,Panama,8.538,-80.7821,2020-02-14,0
11619,,North Macedonia,41.6086,21.7453,2020-03-02,1
11620,,Tanzania,-6.369,34.8888,2020-03-10,0
11621,,Suriname,3.9193,-56.0278,2020-02-15,0
11622,Guadeloupe,France,16.25,-61.5833,2020-02-10,0
11623,,Indonesia,-0.7893,113.9213,2020-03-17,172
11624,,Lebanon,33.8547,35.8623,2020-02-27,2
11625,Alberta,Canada,53.9333,-116.5765,2020-02-08,0
11626,Shaanxi,China,35.1917,108.8701,2020-02-20,245
11627,,Kenya,-0.0236,37.9062,2020-03-07,0
11628,,Switzerland,46.8182,8.2275,2020-03-14,1359
11629,Qinghai,China,35.7452,95.9956,2020-02-02,11
11630,,Luxembourg,49.8153,6.1296,2020-03-15,59
11631,,Jamaica,18.1096,-77.2975,2020-02-06,0
11632,,Uzbekistan,41.3775,64.5853,2020-03-14,0
11633,From Diamond Princess,Australia,35.4437,139.638,2020-02-05,0
11634,,Pakistan,30.3753,69.3451,2020-02-26,2
11635,Missouri,US,38.4561,-92.2884,2020-02-16,0
11636,,Liberia,6.4281,-9.4295,2020-03-19,2
11637,,Belarus,53.7098,27.9534,2020-02-07,0
11638,Arizona,US,33.7298,-111.4312,2020-02-10,0
11639,Shaanxi,China,35.1917,108.8701,2020-02-21,245
11640,,Congo (Brazzaville),-4.0383,21.7587,2020-01-22,0
11641,Washington,US,47.4009,-121.4905,2020-02-05,0
11642,,Mexico,23.6345,-102.5528,2020-03-09,7
11643,Mississippi,US,32.7416,-89.6787,2020-02-02,0
11644,,Tunisia,34.0,9.0,2020-02-11,0
11645,Ontario,Canada,51.2538,-85.3232,2020-03-05,22
11646,,Burkina Faso,12.2383,-1.5616,2020-02-20,0
11647,,Lebanon,33.8547,35.8623,2020-01-22,0
11648,,Tunisia,34.0,9.0,2020-02-07,0
11649,Queensland,Australia,-28.0167,153.4,2020-03-09,15
11650,Nebraska,US,41.1254,-98.2681,2020-02-25,0
11651,,Singapore,1.2833,103.8333,2020-03-22,455
11652,Kentucky,US,37.6681,-84.6701,2020-02-19,0
11653,Texas,US,31.0545,-97.5635,2020-01-28,0
11654,New Brunswick,Canada,46.5653,-66.4619,2020-02-14,0
11655,Indiana,US,39.8494,-86.2583,2020-02-12,0
11656,,Kazakhstan,48.0196,66.9237,2020-02-05,0
11657,Alberta,Canada,53.9333,-116.5765,2020-03-11,19
11658,,Brunei,4.5353,114.7277,2020-02-19,0
11659,Tasmania,Australia,-41.4545,145.9707,2020-02-28,0
11660,Virginia,US,37.7693,-78.17,2020-03-19,99
11661,,Singapore,1.2833,103.8333,2020-01-23,1
11662,,Iceland,64.9631,-19.0208,2020-01-24,0
11663,Ontario,Canada,51.2538,-85.3232,2020-01-27,1
11664,Jilin,China,43.6661,126.1923,2020-02-15,88
11665,Vermont,US,44.0459,-72.7107,2020-02-02,0
11666,,Gabon,-0.8037,11.6094,2020-02-16,0
11667,,Colombia,4.5709,-74.2973,2020-02-04,0
11668,,Mauritius,-20.2,57.5,2020-02-28,0
11669,Reunion,France,-21.1351,55.2471,2020-03-20,28
11670,,Zambia,-15.4167,28.2833,2020-03-13,0
11671,Heilongjiang,China,47.862,127.7615,2020-01-23,0
11672,,Armenia,40.0691,45.0382,2020-02-08,0
11673,,Hungary,47.1625,19.5033,2020-03-06,2
11674,,North Macedonia,41.6086,21.7453,2020-03-13,14
11675,,Sri Lanka,7.0,81.0,2020-02-07,1
11676,Tasmania,Australia,-41.4545,145.9707,2020-03-21,16
11677,,Lebanon,33.8547,35.8623,2020-02-21,1
11678,,Argentina,-38.4161,-63.6167,2020-03-07,8
11679,,Costa Rica,9.7489,-83.7534,2020-03-18,50
11680,New Jersey,US,40.2989,-74.521,2020-02-25,0
11681,,Puerto Rico,18.2,-66.5,2020-02-13,0
11682,,Puerto Rico,18.2,-66.5,2020-02-08,0
11683,Tibet,China,31.6927,88.0924,2020-02-01,1
11684,,Liechtenstein,47.14,9.55,2020-02-25,0
11685,,Norway,60.472,8.4689,2020-02-08,0
11686,Mississippi,US,32.7416,-89.6787,2020-02-28,0
11687,North Dakota,US,47.5289,-99.784,2020-02-10,0
11688,Arkansas,US,34.9697,-92.3731,2020-03-09,0
11689,,Nigeria,9.082,8.6753,2020-03-06,1
11690,,Japan,36.0,138.0,2020-01-26,4
11691,,Venezuela,6.4238,-66.5897,2020-02-15,0
11692,,Vietnam,16.0,108.0,2020-02-08,13
11693,Virginia,US,37.7693,-78.17,2020-02-09,0
11694,,Mayotte,-12.8275,45.1662,2020-03-20,0
11695,,Guyana,5.0,-58.75,2020-02-25,0
11696,,Chile,-35.6751,-71.543,2020-03-18,238
11697,Western Australia,Australia,-31.9505,115.8605,2020-02-27,0
11698,,Ukraine,48.3794,31.1656,2020-03-11,1
11699,Saskatchewan,Canada,52.9399,-106.4509,2020-02-20,0
11700,,Egypt,26.0,30.0,2020-02-10,0
11701,,Japan,36.0,138.0,2020-03-02,274
11702,,Luxembourg,49.8153,6.1296,2020-02-10,0
11703,,Dominican Republic,18.7357,-70.1627,2020-03-17,21
11704,,Ghana,7.9465,-1.0232,2020-02-12,0
11705,,India,21.0,78.0,2020-01-27,0
11706,,Afghanistan,33.0,65.0,2020-03-21,24
11707,,Mauritania,21.0079,10.9408,2020-02-16,0
11708,,Russia,60.0,90.0,2020-02-29,2
11709,South Australia,Australia,-34.9285,138.6007,2020-03-09,7
11710,Grand Princess,Canada,37.6489,-122.6655,2020-02-15,0
11711,Reunion,France,-21.1351,55.2471,2020-03-18,12
11712,Chongqing,China,30.0572,107.874,2020-01-27,110
11713,,Estonia,58.5953,25.0136,2020-03-19,267
11714,,Bhutan,27.5142,90.4336,2020-02-02,0
11715,,Saint Lucia,13.9094,-60.9789,2020-02-07,0
11716,District of Columbia,US,38.8974,-77.0268,2020-01-25,0
11717,,Barbados,13.1939,-59.5432,2020-02-06,0
11718,,Nepal,28.1667,84.25,2020-03-12,1
11719,Oregon,US,44.572,-122.0709,2020-03-02,0
11720,,Greenland,71.7069,-42.6043,2020-03-07,0
11721,,Mexico,23.6345,-102.5528,2020-03-06,6
11722,Netherlands,Netherlands,52.1326,5.2913,2020-03-02,18
11723,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-12,1
11724,,Turkey,38.9637,35.2433,2020-02-10,0
11725,Qinghai,China,35.7452,95.9956,2020-01-22,0
11726,St Martin,France,18.0708,-63.0501,2020-03-11,2
11727,Montana,US,46.9219,-110.4544,2020-03-20,15
11728,Florida,US,27.7663,-81.6868,2020-02-14,0
11729,New Hampshire,US,43.4525,-71.5639,2020-02-03,0
11730,,Guernsey,49.45,-2.58,2020-03-13,0
11731,,Paraguay,-23.4425,-58.4438,2020-02-10,0
11732,Utah,US,40.15,-111.8624,2020-03-05,0
11733,,Bahrain,26.0275,50.55,2020-03-09,95
11734,Kansas,US,38.5266,-96.7265,2020-03-04,0
11735,,Kazakhstan,48.0196,66.9237,2020-01-31,0
11736,,Austria,47.5162,14.5501,2020-03-10,182
11737,Minnesota,US,45.6945,-93.9002,2020-03-02,0
11738,Missouri,US,38.4561,-92.2884,2020-02-12,0
11739,Netherlands,Netherlands,52.1326,5.2913,2020-02-15,0
11740,Shaanxi,China,35.1917,108.8701,2020-02-23,245
11741,New Jersey,US,40.2989,-74.521,2020-02-17,0
11742,,Albania,41.1533,20.1683,2020-02-29,0
11743,,Ethiopia,9.145,40.4897,2020-01-27,0
11744,,Maldives,3.2028,73.2207,2020-02-08,0
11745,,Turkey,38.9637,35.2433,2020-02-28,0
11746,,Kyrgyzstan,41.2044,74.7661,2020-02-18,0
11747,Illinois,US,40.3495,-88.9861,2020-02-25,0
11748,,Liberia,6.4281,-9.4295,2020-01-31,0
11749,,Estonia,58.5953,25.0136,2020-03-17,225
11750,British Columbia,Canada,49.2827,-123.1207,2020-01-27,0
11751,North Dakota,US,47.5289,-99.784,2020-03-17,0
11752,Washington,US,47.4009,-121.4905,2020-02-26,0
11753,,Saudi Arabia,24.0,45.0,2020-03-03,1
11754,South Dakota,US,44.2998,-99.4388,2020-01-26,0
11755,,"Gambia, The",13.4432,-15.3101,2020-03-11,0
11756,Prince Edward Island,Canada,46.5107,-63.4168,2020-01-31,0
11757,,Malaysia,2.5,112.5,2020-03-20,1030
11758,,Tunisia,34.0,9.0,2020-02-16,0
11759,Hebei,China,39.549,116.1306,2020-03-05,318
11760,Grand Princess,Canada,37.6489,-122.6655,2020-02-21,0
11761,,Japan,36.0,138.0,2020-03-18,889
11762,French Guiana,France,3.9339,-53.1258,2020-02-11,0
11763,Victoria,Australia,-37.8136,144.9631,2020-03-19,121
11764,Anhui,China,31.8257,117.2264,2020-02-26,989
11765,Denmark,Denmark,56.2639,9.5018,2020-03-01,4
11766,,New Zealand,-40.9006,174.886,2020-02-20,0
11767,Inner Mongolia,China,44.0935,113.9448,2020-02-13,61
11768,Guam,US,13.4443,144.7937,2020-02-03,0
11769,Tibet,China,31.6927,88.0924,2020-02-12,1
11770,,Turkey,38.9637,35.2433,2020-01-27,0
11771,Queensland,Australia,-28.0167,153.4,2020-02-26,5
11772,,Cuba,22.0,-80.0,2020-03-20,16
11773,,Republic of the Congo,-1.44,15.556,2020-03-10,0
11774,New Mexico,US,34.8405,-106.2485,2020-03-01,0
11775,,Taiwan*,23.7,121.0,2020-02-22,26
11776,Kentucky,US,37.6681,-84.6701,2020-02-07,0
11777,Tasmania,Australia,-41.4545,145.9707,2020-02-22,0
11778,,Martinique,14.6415,-61.0242,2020-03-20,32
11779,,Jersey,49.19,-2.11,2020-03-19,0
11780,,Kosovo,42.6026,20.903,2020-03-16,0
11781,Diamond Princess,US,35.4437,139.638,2020-02-04,0
11782,Anhui,China,31.8257,117.2264,2020-02-15,950
11783,Zhejiang,China,29.1832,120.0934,2020-02-21,1203
11784,,Montenegro,42.5,19.3,2020-02-05,0
11785,,Cambodia,11.55,104.9167,2020-01-29,1
11786,Qinghai,China,35.7452,95.9956,2020-01-30,8
11787,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-09,2
11788,,Portugal,39.3999,-8.2245,2020-02-23,0
11789,South Dakota,US,44.2998,-99.4388,2020-02-03,0
11790,Kentucky,US,37.6681,-84.6701,2020-02-02,0
11791,Qinghai,China,35.7452,95.9956,2020-01-23,0
11792,,Martinique,14.6415,-61.0242,2020-01-22,0
11793,Anhui,China,31.8257,117.2264,2020-03-20,990
11794,Iowa,US,42.0115,-93.2105,2020-02-20,0
11795,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-03,0
11796,,Sweden,63.0,16.0,2020-02-03,1
11797,Ningxia,China,37.2692,106.1655,2020-03-19,75
11798,Michigan,US,43.3266,-84.5361,2020-01-30,0
11799,New Brunswick,Canada,46.5653,-66.4619,2020-01-22,0
11800,,Pakistan,30.3753,69.3451,2020-03-16,136
11801,,Jordan,31.24,36.51,2020-02-09,0
11802,,Pakistan,30.3753,69.3451,2020-03-09,6
11803,Ohio,US,40.3888,-82.7649,2020-02-07,0
11804,Aruba,Netherlands,12.5186,-70.0358,2020-03-20,5
11805,From Diamond Princess,Australia,35.4437,139.638,2020-02-10,0
11806,,Sri Lanka,7.0,81.0,2020-03-06,1
11807,,Rwanda,-1.9403,29.8739,2020-02-01,0
11808,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-25,0
11809,,Afghanistan,33.0,65.0,2020-01-24,0
11810,,Pakistan,30.3753,69.3451,2020-02-03,0
11811,,Jordan,31.24,36.51,2020-02-07,0
11812,,Cyprus,35.1264,33.4299,2020-01-28,0
11813,Alaska,US,61.3707,-152.4044,2020-02-10,0
11814,,The Bahamas,24.25,-76.0,2020-02-15,0
11815,,Malta,35.9375,14.3754,2020-03-06,0
11816,Kentucky,US,37.6681,-84.6701,2020-02-08,0
11817,,Oman,21.0,57.0,2020-02-14,0
11818,,Seychelles,-4.6796,55.492,2020-01-25,0
11819,,Cambodia,11.55,104.9167,2020-03-04,1
11820,Yunnan,China,24.974,101.487,2020-02-03,0
11821,,Mauritius,-20.2,57.5,2020-02-13,0
11822,US,US,37.0902,-95.7129,2020-02-24,0
11823,Western Australia,Australia,-31.9505,115.8605,2020-03-01,2
11824,,Kazakhstan,48.0196,66.9237,2020-02-10,0
11825,,Malaysia,2.5,112.5,2020-03-19,900
11826,,Cyprus,35.1264,33.4299,2020-03-12,6
11827,,Greenland,71.7069,-42.6043,2020-02-16,0
11828,Louisiana,US,31.1695,-91.8678,2020-03-10,1
11829,,Cote d'Ivoire,7.54,-5.5471,2020-01-24,0
11830,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-01-30,0
11831,Wisconsin,US,44.2685,-89.6165,2020-03-02,0
11832,Jilin,China,43.6661,126.1923,2020-03-20,93
11833,British Columbia,Canada,49.2827,-123.1207,2020-03-06,21
11834,,Guyana,5.0,-58.75,2020-02-19,0
11835,Florida,US,27.7663,-81.6868,2020-02-22,0
11836,Utah,US,40.15,-111.8624,2020-02-17,0
11837,Inner Mongolia,China,44.0935,113.9448,2020-03-02,75
11838,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-13,0
11839,Jilin,China,43.6661,126.1923,2020-03-17,93
11840,Guizhou,China,26.8154,106.8748,2020-02-08,89
11841,Xinjiang,China,41.1129,85.2401,2020-03-03,76
11842,Fujian,China,26.0789,117.9874,2020-01-23,5
11843,,Lebanon,33.8547,35.8623,2020-02-18,0
11844,North Dakota,US,47.5289,-99.784,2020-02-20,0
11845,Alberta,Canada,53.9333,-116.5765,2020-02-11,0
11846,Chongqing,China,30.0572,107.874,2020-03-21,576
11847,,Lebanon,33.8547,35.8623,2020-03-09,32
11848,,Belarus,53.7098,27.9534,2020-01-30,0
11849,,Lithuania,55.1694,23.8813,2020-02-25,0
11850,Tennessee,US,35.7478,-86.6923,2020-02-18,0
11851,,Serbia,44.0165,21.0059,2020-03-18,83
11852,,Togo,8.6195,0.8248,2020-02-24,0
11853,,Holy See,41.9029,12.4534,2020-02-17,0
11854,,Finland,64.0,26.0,2020-01-22,0
11855,,Austria,47.5162,14.5501,2020-02-06,0
11856,Saint Barthelemy,France,17.9,-62.8333,2020-03-18,3
11857,,Guatemala,15.7835,-90.2308,2020-03-04,0
11858,,Iceland,64.9631,-19.0208,2020-03-20,409
11859,North Carolina,US,35.6301,-79.8064,2020-02-13,0
11860,,Norway,60.472,8.4689,2020-02-13,0
11861,Henan,China,33.882,113.614,2020-01-28,0
11862,,Ghana,7.9465,-1.0232,2020-02-07,0
11863,,Kyrgyzstan,41.2044,74.7661,2020-03-11,0
11864,,Burkina Faso,12.2383,-1.5616,2020-02-08,0
11865,,Guatemala,15.7835,-90.2308,2020-01-25,0
11866,District of Columbia,US,38.8974,-77.0268,2020-03-01,0
11867,,Saint Lucia,13.9094,-60.9789,2020-02-19,0
11868,,Greenland,71.7069,-42.6043,2020-03-14,0
11869,,Bangladesh,23.685,90.3563,2020-01-28,0
11870,,Norway,60.472,8.4689,2020-03-04,56
11871,New Jersey,US,40.2989,-74.521,2020-02-07,0
11872,,The Gambia,13.4667,-16.6,2020-03-18,0
11873,,Ireland,53.1424,-7.6921,2020-02-29,1
11874,Guangdong,China,23.3417,113.4244,2020-02-01,535
11875,Hong Kong,China,22.3,114.2,2020-02-04,17
11876,Tianjin,China,39.3054,117.323,2020-03-05,136
11877,,Uzbekistan,41.3775,64.5853,2020-03-02,0
11878,,Saudi Arabia,24.0,45.0,2020-02-26,0
11879,,Vietnam,16.0,108.0,2020-02-15,16
11880,Guizhou,China,26.8154,106.8748,2020-03-04,146
11881,Tasmania,Australia,-41.4545,145.9707,2020-02-27,0
11882,,Morocco,31.7917,-7.0926,2020-02-16,0
11883,,United Arab Emirates,24.0,54.0,2020-02-20,9
11884,,Republic of the Congo,-1.44,15.556,2020-03-11,0
11885,,Bahrain,26.0275,50.55,2020-02-24,1
11886,Qinghai,China,35.7452,95.9956,2020-03-14,18
11887,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-14,0
11888,,Sudan,12.8628,30.2176,2020-02-03,0
11889,Heilongjiang,China,47.862,127.7615,2020-02-25,0
11890,Shandong,China,36.3427,118.1498,2020-02-14,523
11891,,Cyprus,35.1264,33.4299,2020-01-23,0
11892,Jiangxi,China,27.614,115.7221,2020-02-08,698
11893,,South Africa,-30.5595,22.9375,2020-03-09,3
11894,Yunnan,China,24.974,101.487,2020-02-13,0
11895,District of Columbia,US,38.8974,-77.0268,2020-03-20,71
11896,North Carolina,US,35.6301,-79.8064,2020-03-03,0
11897,,United Arab Emirates,24.0,54.0,2020-03-22,153
11898,,Switzerland,46.8182,8.2275,2020-02-14,0
11899,Inner Mongolia,China,44.0935,113.9448,2020-02-09,54
11900,South Carolina,US,33.8569,-80.945,2020-02-01,0
11901,Hong Kong,China,22.3,114.2,2020-02-19,63
11902,,Serbia,44.0165,21.0059,2020-03-06,1
11903,Guam,US,13.4443,144.7937,2020-02-23,0
11904,Nebraska,US,41.1254,-98.2681,2020-01-23,0
